sample_id,category,bandwidth_mbps,selected_action,state_0_bandwidth,state_1_payload_complexity,state_2_extract_complexity,state_3_encode_complexity,state_4_edge_density,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,proj_x,proj_y,action_label
porcelain_016,Blue-and-White Porcelain,2.0,cond_png_l6_ds1,0.2,0.3740658948448549,0.6236261517153182,0.20644774163694846,0.2734156360534981,0.0,0.0,1.0,0.0,0.0,0.0,-5.342011,-16.394558,PNG-L6 / ds1
porcelain_016,Blue-and-White Porcelain,3.0,cond_png_l6_ds1,0.3,0.3740658948448549,0.6236261517153182,0.20644774163694846,0.2734156360534981,0.0,0.0,1.0,0.0,0.0,0.0,-5.4131503,-17.190872,PNG-L6 / ds1
porcelain_016,Blue-and-White Porcelain,5.0,cond_png_l6_ds1,0.5,0.3740658948448549,0.6236261517153182,0.20644774163694846,0.2734156360534981,0.0,0.0,1.0,0.0,0.0,0.0,-5.526228,-18.795713,PNG-L6 / ds1
porcelain_016,Blue-and-White Porcelain,8.0,cond_png_l3_ds1,0.8,0.3740658948448549,0.6236261517153182,0.20644774163694846,0.2734156360534981,0.0,0.0,1.0,0.0,0.0,0.0,-5.701835,-20.339617,PNG-L3 / ds1
porcelain_016,Blue-and-White Porcelain,10.0,cond_png_l3_ds1,1.0,0.3740658948448549,0.6236261517153182,0.20644774163694846,0.2734156360534981,0.0,0.0,1.0,0.0,0.0,0.0,-5.7721434,-20.901321,PNG-L3 / ds1
porcelain_020,Blue-and-White Porcelain,0.8,cond_png_l6_ds1,0.08,0.3070780075397622,0.7563247235301338,0.18076863283421382,0.24300589456504576,0.0,0.0,1.0,0.0,0.0,0.0,-6.167421,-15.404639,PNG-L6 / ds1
porcelain_020,Blue-and-White Porcelain,1.0,cond_png_l6_ds1,0.1,0.3070780075397622,0.7563247235301338,0.18076863283421382,0.24300589456504576,0.0,0.0,1.0,0.0,0.0,0.0,-6.1746097,-15.516938,PNG-L6 / ds1
porcelain_020,Blue-and-White Porcelain,1.5,cond_png_l6_ds1,0.15,0.3070780075397622,0.7563247235301338,0.18076863283421382,0.24300589456504576,0.0,0.0,1.0,0.0,0.0,0.0,-6.1741204,-15.924139,PNG-L6 / ds1
porcelain_020,Blue-and-White Porcelain,2.0,cond_png_l6_ds1,0.2,0.3070780075397622,0.7563247235301338,0.18076863283421382,0.24300589456504576,0.0,0.0,1.0,0.0,0.0,0.0,-6.1645274,-16.374496,PNG-L6 / ds1
porcelain_020,Blue-and-White Porcelain,3.0,cond_png_l6_ds1,0.3,0.3070780075397622,0.7563247235301338,0.18076863283421382,0.24300589456504576,0.0,0.0,1.0,0.0,0.0,0.0,-6.1333675,-17.165659,PNG-L6 / ds1
porcelain_020,Blue-and-White Porcelain,5.0,cond_png_l6_ds1,0.5,0.3070780075397622,0.7563247235301338,0.18076863283421382,0.24300589456504576,0.0,0.0,1.0,0.0,0.0,0.0,-5.944257,-18.751638,PNG-L6 / ds1
porcelain_020,Blue-and-White Porcelain,8.0,cond_png_l3_ds1,0.8,0.3070780075397622,0.7563247235301338,0.18076863283421382,0.24300589456504576,0.0,0.0,1.0,0.0,0.0,0.0,-6.0824385,-20.316587,PNG-L3 / ds1
porcelain_020,Blue-and-White Porcelain,10.0,cond_png_l3_ds1,1.0,0.3070780075397622,0.7563247235301338,0.18076863283421382,0.24300589456504576,0.0,0.0,1.0,0.0,0.0,0.0,-6.109981,-20.86804,PNG-L3 / ds1
porcelain_024,Blue-and-White Porcelain,0.8,cond_png_l6_ds1,0.08,0.4187691003591425,0.6651969581060597,0.2858577009347823,0.325695618819976,0.0,0.0,1.0,0.0,0.0,0.0,-5.1271667,-15.18004,PNG-L6 / ds1
porcelain_024,Blue-and-White Porcelain,1.0,cond_png_l6_ds1,0.1,0.4187691003591425,0.6651969581060597,0.2858577009347823,0.325695618819976,0.0,0.0,1.0,0.0,0.0,0.0,-5.128099,-15.24985,PNG-L6 / ds1
porcelain_024,Blue-and-White Porcelain,1.5,cond_png_l6_ds1,0.15,0.4187691003591425,0.6651969581060597,0.2858577009347823,0.325695618819976,0.0,0.0,1.0,0.0,0.0,0.0,-5.1338696,-15.521863,PNG-L6 / ds1
porcelain_024,Blue-and-White Porcelain,2.0,cond_png_l6_ds1,0.2,0.4187691003591425,0.6651969581060597,0.2858577009347823,0.325695618819976,0.0,0.0,1.0,0.0,0.0,0.0,-5.231405,-16.291092,PNG-L6 / ds1
porcelain_024,Blue-and-White Porcelain,3.0,cond_png_l6_ds1,0.3,0.4187691003591425,0.6651969581060597,0.2858577009347823,0.325695618819976,0.0,0.0,1.0,0.0,0.0,0.0,-5.3161955,-17.25451,PNG-L6 / ds1
porcelain_024,Blue-and-White Porcelain,5.0,cond_png_l6_ds1,0.5,0.4187691003591425,0.6651969581060597,0.2858577009347823,0.325695618819976,0.0,0.0,1.0,0.0,0.0,0.0,-5.424415,-18.801022,PNG-L6 / ds1
porcelain_024,Blue-and-White Porcelain,8.0,cond_png_l3_ds1,0.8,0.4187691003591425,0.6651969581060597,0.2858577009347823,0.325695618819976,0.0,0.0,1.0,0.0,0.0,0.0,-5.544399,-20.370945,PNG-L3 / ds1
porcelain_024,Blue-and-White Porcelain,10.0,cond_png_l3_ds1,1.0,0.4187691003591425,0.6651969581060597,0.2858577009347823,0.325695618819976,0.0,0.0,1.0,0.0,0.0,0.0,-5.654958,-20.954334,PNG-L3 / ds1
window_003,Window-Flower,0.8,cond_png_l6_ds1,0.08,0.36909143634700753,0.6854401137521551,0.25406027458228797,0.26227648740755544,0.0,0.0,0.0,0.0,0.0,1.0,-11.896869,-3.8531532,PNG-L6 / ds1
window_003,Window-Flower,1.0,cond_png_l6_ds1,0.1,0.36909143634700753,0.6854401137521551,0.25406027458228797,0.26227648740755544,0.0,0.0,0.0,0.0,0.0,1.0,-11.943132,-3.8691816,PNG-L6 / ds1
window_003,Window-Flower,1.5,cond_png_l6_ds1,0.15,0.36909143634700753,0.6854401137521551,0.25406027458228797,0.26227648740755544,0.0,0.0,0.0,0.0,0.0,1.0,-12.091716,-3.9312236,PNG-L6 / ds1
window_003,Window-Flower,2.0,cond_png_l6_ds1,0.2,0.36909143634700753,0.6854401137521551,0.25406027458228797,0.26227648740755544,0.0,0.0,0.0,0.0,0.0,1.0,-12.246025,-3.946839,PNG-L6 / ds1
window_003,Window-Flower,3.0,cond_png_l6_ds1,0.3,0.36909143634700753,0.6854401137521551,0.25406027458228797,0.26227648740755544,0.0,0.0,0.0,0.0,0.0,1.0,-12.470517,-3.899351,PNG-L6 / ds1
window_003,Window-Flower,5.0,cond_png_l6_ds1,0.5,0.36909143634700753,0.6854401137521551,0.25406027458228797,0.26227648740755544,0.0,0.0,0.0,0.0,0.0,1.0,-12.827841,-3.8063858,PNG-L6 / ds1
window_003,Window-Flower,8.0,cond_png_l3_ds1,0.8,0.36909143634700753,0.6854401137521551,0.25406027458228797,0.26227648740755544,0.0,0.0,0.0,0.0,0.0,1.0,-13.32915,-3.6811018,PNG-L3 / ds1
window_003,Window-Flower,10.0,cond_png_l3_ds1,1.0,0.36909143634700753,0.6854401137521551,0.25406027458228797,0.26227648740755544,0.0,0.0,0.0,0.0,0.0,1.0,-13.586699,-3.6063557,PNG-L3 / ds1
window_008,Window-Flower,0.8,cond_png_l6_ds1,0.08,0.3373485913136586,0.7071349720527319,0.1931268013854825,0.2983389477519517,0.0,0.0,0.0,0.0,0.0,1.0,-11.898496,-3.8528178,PNG-L6 / ds1
window_008,Window-Flower,1.0,cond_png_l6_ds1,0.1,0.3373485913136586,0.7071349720527319,0.1931268013854825,0.2983389477519517,0.0,0.0,0.0,0.0,0.0,1.0,-11.944505,-3.8616672,PNG-L6 / ds1
window_008,Window-Flower,1.5,cond_png_l6_ds1,0.15,0.3373485913136586,0.7071349720527319,0.1931268013854825,0.2983389477519517,0.0,0.0,0.0,0.0,0.0,1.0,-12.09484,-3.926555,PNG-L6 / ds1
window_008,Window-Flower,2.0,cond_png_l6_ds1,0.2,0.3373485913136586,0.7071349720527319,0.1931268013854825,0.2983389477519517,0.0,0.0,0.0,0.0,0.0,1.0,-12.247825,-3.9461648,PNG-L6 / ds1
window_008,Window-Flower,3.0,cond_png_l6_ds1,0.3,0.3373485913136586,0.7071349720527319,0.1931268013854825,0.2983389477519517,0.0,0.0,0.0,0.0,0.0,1.0,-12.471214,-3.8923457,PNG-L6 / ds1
window_008,Window-Flower,5.0,cond_png_l6_ds1,0.5,0.3373485913136586,0.7071349720527319,0.1931268013854825,0.2983389477519517,0.0,0.0,0.0,0.0,0.0,1.0,-12.827883,-3.8057206,PNG-L6 / ds1
window_008,Window-Flower,8.0,cond_png_l3_ds1,0.8,0.3373485913136586,0.7071349720527319,0.1931268013854825,0.2983389477519517,0.0,0.0,0.0,0.0,0.0,1.0,-13.329132,-3.6805372,PNG-L3 / ds1
window_008,Window-Flower,10.0,cond_png_l3_ds1,1.0,0.3373485913136586,0.7071349720527319,0.1931268013854825,0.2983389477519517,0.0,0.0,0.0,0.0,0.0,1.0,-13.587336,-3.6051083,PNG-L3 / ds1
